scenario,period,year_min,year_max,gcm,crop,crop_label,mode,mode_label,hazard,hazard_label,n_years,loss_pct,loss_million_tonnes,prod_nws_million_tonnes,expected_years
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,11.275146292509229,14.425003418230384,126.41470464358912,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,total,Total,dry,Drought stress,31,1.266961562694132,2.7493223140543717,211.804208977129,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,total,Total,total,Total water stress,31,8.397452540770459,17.972909098168067,211.804208977129,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,total,Total,wet,Waterlogging stress,31,6.711461433033735,14.425003418230384,211.804208977129,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.563602911059533,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,9.017044522154013,0.9523975276016792,10.563602911059533,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.563602911059533,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,2.82257668718925,3.8593333678569057,137.47309951975183,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,3.6562374743052497,5.009243258241382,137.47309951975183,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.096343173314753,1.5101250079987238,137.47309951975183,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,total,Total,dry,Drought stress,31,2.6192222076923373,3.8593333678569057,148.03670243081135,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,total,Total,total,Total water stress,31,4.0388770658055355,5.961640785843061,148.03670243081135,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,total,Total,wet,Waterlogging stress,31,1.017991371283198,1.5101250079987238,148.03670243081135,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,18.786266144825092,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.443621876253556,0.8348855113396669,18.786266144825092,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,18.786266144825092,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,4.767639846079561,18.20936392998048,381.4391449816255,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,4.833229836139184,18.4595228034025,381.4391449816255,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.3120111580125238,1.1918470147321705,381.4391449816255,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,total,Total,dry,Drought stress,31,4.543031750122014,18.20936392998048,400.2254111264507,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,total,Total,total,Total water stress,31,4.813879735495993,19.294408314742167,400.2254111264507,31
ssp585,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.29738154171874515,1.1918470147321705,400.2254111264507,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,240.11713352378163,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.44556978986218,15.471717401866291,240.11713352378163,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,240.11713352378163,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,3.2059805642995323,34.19633726993216,1068.5978380101046,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,4.626115672909792,49.50641657095289,1068.5978380101046,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,1.914425513844083,20.6107797022657,1068.5978380101046,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,total,Total,dry,Drought stress,31,2.6179648299112777,34.19633726993216,1308.7149715338862,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,total,Total,total,Total water stress,31,4.959672818561097,64.97813397281917,1308.7149715338862,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.563044952344789,20.6107797022657,1308.7149715338862,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,125.5306395190322,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,Irr,Irrigated,total,Total water stress,31,8.272247590991887,10.39439337341799,125.5306395190322,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,125.5306395190322,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,2.857899384263532,12.210187811780575,426.2541715642044,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,4.043795455050836,17.280034647671744,426.2541715642044,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.5361371641091413,6.566830034810883,426.2541715642044,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,total,Total,dry,Drought stress,31,2.2071633174059544,12.210187811780575,551.7848110832366,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,total,Total,total,Total water stress,31,5.005458688910671,27.674428021089735,551.7848110832366,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.1867001448710164,6.566830034810883,551.7848110832366,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,85.29761175114699,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,Irr,Irrigated,total,Total water stress,31,4.004350739533581,3.4096427366344995,85.29761175114699,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,85.29761175114699,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.2516222603772262,2.7533377427003263,122.80956622772617,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,9.360422865081622,11.707719737417271,122.80956622772617,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,8.931705878424815,11.19070944184726,122.80956622772617,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,total,Total,dry,Drought stress,31,1.3185751899328215,2.7533377427003263,208.10717797887315,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,total,Total,total,Total water stress,31,7.1812519318013806,15.11736247405177,208.10717797887315,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,total,Total,wet,Waterlogging stress,31,5.26729950426028,11.19070944184726,208.10717797887315,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.428654033758292,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,7.542853016316764,0.7904041029001486,10.428654033758292,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.428654033758292,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,1.4222118656039322,1.95373917131848,137.9356538085936,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,2.1790129379901004,3.0024766270523533,137.9356538085936,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.010829957490965,1.4006280503623045,137.9356538085936,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,total,Total,dry,Drought stress,31,1.3216932054732013,1.95373917131848,148.36430784235188,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,total,Total,total,Total water stress,31,2.56028938148059,3.792880729952502,148.36430784235188,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,total,Total,wet,Waterlogging stress,31,0.9399680219566926,1.4006280503623045,148.36430784235188,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,18.860228219844068,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.642094965199658,0.8772771889136526,18.860228219844068,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,18.860228219844068,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,4.53867201990185,17.279072544132774,381.59844640958045,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,4.600837326300517,17.51618555881151,381.59844640958045,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.38038296114724274,1.452612175245252,381.59844640958045,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,total,Total,dry,Drought stress,31,4.326033570452841,17.279072544132774,400.45867462942454,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,total,Total,total,Total water stress,31,4.603985357840435,18.393462747725167,400.45867462942454,31
ssp585,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.36251408686715075,1.452612175245252,400.45867462942454,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,241.97535217645031,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.910923759759638,16.720083645562315,241.97535217645031,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,241.97535217645031,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,4.642829429413341,49.483915659437294,1066.4484081473506,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,6.056947710428514,64.65074219805268,1066.4484081473506,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,1.912789655891791,20.501951268281896,1066.4484081473506,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,total,Total,dry,Drought stress,31,3.784479520639824,49.483915659437294,1308.4237603238014,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,total,Total,total,Total water stress,31,6.214937444936754,81.370825843615,1308.4237603238014,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.5591468193537172,20.501951268281896,1308.4237603238014,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,126.34053715027778,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,Irr,Irrigated,total,Total water stress,31,9.158589748265626,11.572509331566065,126.34053715027778,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,126.34053715027778,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,4.1976712642531675,17.860179547828707,425.58405109253295,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,5.408502770337991,23.009273123963535,425.58405109253295,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.5846955544275476,6.7351454748264965,425.58405109253295,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,total,Total,dry,Drought stress,31,3.237821227796961,17.860179547828707,551.9245882428106,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,total,Total,total,Total water stress,31,6.267029876951471,34.5817824555296,551.9245882428106,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.2226955438993934,6.7351454748264965,551.9245882428106,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,86.17732629544345,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.8008943648576223,3.277019616706218,86.17732629544345,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,86.17732629544345,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.4676890809818413,3.0347097400145464,122.5673060861408,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,9.338502144036731,11.63221703189795,122.5673060861408,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,8.805831515172645,10.992878535016072,122.5673060861408,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,total,Total,dry,Drought stress,31,1.439059383956279,3.0347097400145464,208.74463238158424,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,total,Total,total,Total water stress,31,7.062100536205614,14.90923664860417,208.74463238158424,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,total,Total,wet,Waterlogging stress,31,5.1658248146062355,10.992878535016072,208.74463238158424,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.635040857018106,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,9.129110000075718,0.9716277873329373,10.635040857018106,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.635040857018106,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,3.042537744322011,4.153779611347244,137.22710054307458,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,3.873415282001117,5.29524753936162,137.22710054307458,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.1134427101182678,1.5280389315335174,137.22710054307458,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,total,Total,dry,Drought stress,31,2.821961992248202,4.153779611347244,147.8621414000927,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,total,Total,total,Total water stress,31,4.253206535321556,6.266875326694558,147.8621414000927,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,total,Total,wet,Waterlogging stress,31,1.0331211715395354,1.5280389315335174,147.8621414000927,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,18.822447873711017,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.7841828135360345,0.8989269099570925,18.822447873711017,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,18.822447873711017,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,6.411425201547696,24.43524676024679,381.06995042560237,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,6.484756214824094,24.71400450282957,381.06995042560237,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.3263895277872024,1.2458883269058096,381.06995042560237,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,total,Total,dry,Drought stress,31,6.109714280568263,24.43524676024679,399.89239829931336,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,total,Total,total,Total water stress,31,6.40427504621068,25.612931412786665,399.89239829931336,31
ssp585,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.311038801192008,1.2458883269058096,399.89239829931336,31
